1,Bitcoin,BTC,$3129632210,$226.97,13788650,https://coinmarketcap.com/currencies/bitcoin/
2,XRP,XRP,$437986235,$0.014139,30978075200,https://coinmarketcap.com/currencies/ripple/
3,Litecoin,LTC,$65106975,$1.80,36099954,https://coinmarketcap.com/currencies/litecoin/
4,BitShares,BTS,$26143405,$0.010466,2497973773,https://coinmarketcap.com/currencies/bitshares/
5,PayCoin,XPY,$19897206,$1.58,12617459,https://coinmarketcap.com/currencies/paycoin2/
6,Stellar,XLM,$14874645,$0.004142,3591033250,https://coinmarketcap.com/currencies/stellar/
7,Dogecoin,DOGE,$14084123,$0.000144,97889649072,https://coinmarketcap.com/currencies/dogecoin/
8,MaidSafeCoin,MAID,$14029362,$0.031001,452552412,https://coinmarketcap.com/currencies/maidsafecoin/
9,Nxt,NXT,$11894225,$0.011894,999997096,https://coinmarketcap.com/currencies/nxt/
10,Dash,DASH,$9588423,$1.88,5090573,https://coinmarketcap.com/currencies/dash/
11,Peercoin,PPC,$7434526,$0.337139,22051809,https://coinmarketcap.com/currencies/peercoin/
12,Namecoin,NMC,$5252078,$0.485669,10814100,https://coinmarketcap.com/currencies/namecoin/
13,Counterparty,XCP,$5210857,$1.97,2646359,https://coinmarketcap.com/currencies/counterparty/
14,NuShares,NSR,$5005294,$0.008229,608225047,https://coinmarketcap.com/currencies/nushares/
15,Banx,BANX,$4413417,$1.23,3600882,https://coinmarketcap.com/currencies/banx/
16,YbCoin,YBC,$2885874,$0.961958,3000000,https://coinmarketcap.com/currencies/ybcoin/
17,NuBits,USNBT,$2304652,$1.03,2246134,https://coinmarketcap.com/currencies/nubits/
18,SuperNET,UNITY,$2274728,$2.79,816061,https://coinmarketcap.com/currencies/supernet-unity/
19,Monero,XMR,$1809688,$0.299954,6033223,https://coinmarketcap.com/currencies/monero/
20,Bytecoin,BCN,$1630360,$0.000010,169040452566,https://coinmarketcap.com/currencies/bytecoin-bcn/
21,GetGems,GEMZ,$1529480,$0.017354,88135367,https://coinmarketcap.com/currencies/gems/
22,BlackCoin,BLK,$1440480,$0.019264,74775457,https://coinmarketcap.com/currencies/blackcoin/
23,BitcoinDark,BTCD,$1253665,$1.04,1201776,https://coinmarketcap.com/currencies/bitcoindark/
