1,Bitcoin,BTC,$1373839383,$122.29,11234075,https://coinmarketcap.com/currencies/bitcoin/
2,Litecoin,LTC,$49625739,$2.73,18197154,https://coinmarketcap.com/currencies/litecoin/
3,Namecoin,NMC,$4038794,$0.709295,5694100,https://coinmarketcap.com/currencies/namecoin/
4,Peercoin,PPC,$2899779,$0.151642,19122498,https://coinmarketcap.com/currencies/peercoin/
5,Novacoin,NVC,$1117980,$3.90,286310,https://coinmarketcap.com/currencies/novacoin/
6,Devcoin,DVC,$674190,$0.000147,4594120192,https://coinmarketcap.com/currencies/devcoin/
7,Terracoin,TRC,$662838,$0.238470,2779550,https://coinmarketcap.com/currencies/terracoin/
8,Feathercoin,FTC,$545795,$0.081936,6661250,https://coinmarketcap.com/currencies/feathercoin/
9,Freicoin,FRC,$417751,$0.019811,21086442,https://coinmarketcap.com/currencies/freicoin/
10,CHNCoin,CNC,$287452,$0.056254,5109858,https://coinmarketcap.com/currencies/chncoin/
11,Ixcoin,IXC,$86657,$0.006848,12653618,https://coinmarketcap.com/currencies/ixcoin/
12,Mincoin,MNC,$78887,$0.073377,1075103,https://coinmarketcap.com/currencies/mincoin/
13,BBQCoin,BQC,$76751,$0.004207,18244294,https://coinmarketcap.com/currencies/bbqcoin/
14,BitBar,BTB,$52296,$15.91,3287,https://coinmarketcap.com/currencies/bitbar/
