1,Bitcoin,BTC,$3654266205,$260.60,14022625,https://coinmarketcap.com/currencies/bitcoin/
2,XRP,XRP,$278840755,$0.008739,31908551587,https://coinmarketcap.com/currencies/ripple/
3,Litecoin,LTC,$64474776,$1.70,37908054,https://coinmarketcap.com/currencies/litecoin/
4,Dash,DASH,$21939785,$4.17,5258071,https://coinmarketcap.com/currencies/dash/
5,BitShares,BTS,$14634630,$0.005842,2504975101,https://coinmarketcap.com/currencies/bitshares/
6,Dogecoin,DOGE,$12536741,$0.000127,98908286969,https://coinmarketcap.com/currencies/dogecoin/
7,Stellar,XLM,$11465864,$0.002666,4300865081,https://coinmarketcap.com/currencies/stellar/
8,Nxt,NXT,$11023630,$0.011024,999997096,https://coinmarketcap.com/currencies/nxt/
9,MaidSafeCoin,MAID,$9297908,$0.020545,452552412,https://coinmarketcap.com/currencies/maidsafecoin/
10,Peercoin,PPC,$7377594,$0.332226,22206584,https://coinmarketcap.com/currencies/peercoin/
11,PayCoin,XPY,$7337471,$0.483591,15172881,https://coinmarketcap.com/currencies/paycoin2/
12,Monero,XMR,$6236427,$0.883731,7056933,https://coinmarketcap.com/currencies/monero/
13,Banx,BANX,$6086086,$1.41,4327313,https://coinmarketcap.com/currencies/banx/
14,Namecoin,NMC,$4424022,$0.392911,11259600,https://coinmarketcap.com/currencies/namecoin/
15,YbCoin,YBC,$3466204,$1.16,3000000,https://coinmarketcap.com/currencies/ybcoin/
16,Counterparty,XCP,$3114438,$1.18,2646359,https://coinmarketcap.com/currencies/counterparty/
17,NuShares,NSR,$2822853,$0.003450,818138158,https://coinmarketcap.com/currencies/nushares/
18,MonaCoin,MONA,$2712834,$0.148524,18265300,https://coinmarketcap.com/currencies/monacoin/
19,Bytecoin,BCN,$2688901,$0.000016,171490524117,https://coinmarketcap.com/currencies/bytecoin-bcn/
20,SuperNET,UNITY,$2240903,$2.75,816061,https://coinmarketcap.com/currencies/supernet-unity/
21,NEM,XEM,$2087390,$0.000232,8999999999,https://coinmarketcap.com/currencies/nem/
22,NuBits,USNBT,$1882912,$1.01,1872376,https://coinmarketcap.com/currencies/nubits/
23,BitcoinDark,BTCD,$1306646,$1.08,1211957,https://coinmarketcap.com/currencies/bitcoindark/
24,DNotes,NOTE,$1290080,$0.013167,97978509,https://coinmarketcap.com/currencies/dnotes/
25,BlackCoin,BLK,$1244011,$0.016619,74854930,https://coinmarketcap.com/currencies/blackcoin/
26,Startcoin,START,$1016950,$0.048529,20955649,https://coinmarketcap.com/currencies/startcoin/
27,ShadowCash,SDC,$974717,$0.150655,6469876,https://coinmarketcap.com/currencies/shadowcash/
28,Clams,CLAM,$973639,$1.57,619965,https://coinmarketcap.com/currencies/clams/
29,Ethercoin,ETC,$885312,$0.885312,1000000,https://coinmarketcap.com/currencies/ethercoin/
30,TileCoin,XTC,$691201,$0.006912,100000000,https://coinmarketcap.com/currencies/tilecoin/
31,CannabisCoin,CANN,$687949,$0.009051,76009930,https://coinmarketcap.com/currencies/cannabiscoin/
32,Storjcoin X,SJCX,$685126,$0.016523,41464404,https://coinmarketcap.com/currencies/storjcoin-x/
33,DigitalNote,XDN,$676699,$0.000099,6836017216,https://coinmarketcap.com/currencies/digitalnote/
34,ARCHcoin,ARCH,$623950,$0.038238,16317525,https://coinmarketcap.com/currencies/archcoin/
35,Unobtanium,UNO,$623488,$3.21,194397,https://coinmarketcap.com/currencies/unobtanium/
36,Rimbit,RBT,$615563,$0.005486,112204764,https://coinmarketcap.com/currencies/rimbit/
37,DigiByte,DGB,$564078,$0.000144,3911404483,https://coinmarketcap.com/currencies/digibyte/
38,Novacoin,NVC,$542290,$0.534041,1015448,https://coinmarketcap.com/currencies/novacoin/
39,ReddCoin,RDD,$512196,$0.000019,27516105009,https://coinmarketcap.com/currencies/reddcoin/
40,Crypti,XCR,$472137,$0.004721,100000000,https://coinmarketcap.com/currencies/crypti/
41,VeriCoin,VRC,$424093,$0.015681,27044846,https://coinmarketcap.com/currencies/vericoin/
42,bitUSD,BITUSD,$417737,$1.02,408586,https://coinmarketcap.com/currencies/bitusd/
43,BitBay,BAY,$386646,$0.000386,1000618274,https://coinmarketcap.com/currencies/bitbay/
44,jl777hodl,JLH,$336223,$0.033622,10000000,https://coinmarketcap.com/currencies/jl777hodl/
45,WorldCoin,WDC,$325701,$0.004205,77447492,https://coinmarketcap.com/currencies/worldcoin/
46,Burst,BURST,$293033,$0.000409,716614611,https://coinmarketcap.com/currencies/burst/
47,Gulden,NLG,$274489,$0.001220,225014901,https://coinmarketcap.com/currencies/gulden/
48,Tether,USDT,$251600,$1.00,251600,https://coinmarketcap.com/currencies/tether/
49,Megacoin,MEC,$239710,$0.008515,28152050,https://coinmarketcap.com/currencies/megacoin/
50,PotCoin,POT,$230396,$0.001211,190230975,https://coinmarketcap.com/currencies/potcoin/
51,Primecoin,XPM,$228287,$0.024003,9510594,https://coinmarketcap.com/currencies/primecoin/
52,Horizon,HZ,$224972,$0.000404,556662779,https://coinmarketcap.com/currencies/next-horizon/
53,Feathercoin,FTC,$192832,$0.002650,72761280,https://coinmarketcap.com/currencies/feathercoin/
54,Uro,URO,$190233,$0.182592,1041848,https://coinmarketcap.com/currencies/uro/
55,Coinomat,CNMT,$162826,$0.054275,3000000,https://coinmarketcap.com/currencies/coinomat/
56,Syscoin,SYS,$152289,$0.000375,406428213,https://coinmarketcap.com/currencies/syscoin/
57,MMNXT,MMNXT,$137179,$0.014023,9782486,https://coinmarketcap.com/currencies/mmnxt/
58,Crave,CRAVE,$132373,$0.248415,532870,https://coinmarketcap.com/currencies/crave/
59,Anoncoin,ANC,$125252,$0.075970,1648709,https://coinmarketcap.com/currencies/anoncoin/
60,CloakCoin,CLOAK,$120594,$0.026411,4566063,https://coinmarketcap.com/currencies/cloakcoin/
61,bitCNY,BITCNY,$117149,$0.163456,716697,https://coinmarketcap.com/currencies/bitcny/
62,Viacoin,VIA,$116985,$0.008001,14621555,https://coinmarketcap.com/currencies/viacoin/
63,Verge,XVG,$100189,$0.000013,7785275000,https://coinmarketcap.com/currencies/verge/
64,BitStake,XBS,$86656,$0.066635,1300454,https://coinmarketcap.com/currencies/bitstake/
65,Boolberry,BBR,$83715,$0.023219,3605426,https://coinmarketcap.com/currencies/boolberry/
66,Auroracoin,AUR,$79882,$0.031483,2537303,https://coinmarketcap.com/currencies/auroracoin/
67,Rubycoin,RBY,$79699,$0.003613,22056675,https://coinmarketcap.com/currencies/rubycoin/
68,Mooncoin,MOON,$68574,$3.4e-07,201562879099,https://coinmarketcap.com/currencies/mooncoin/
69,FLO,FLO,$66546,$0.000791,84164850,https://coinmarketcap.com/currencies/flo/
