1,Bitcoin,BTC,$1419836114,$121.66,11670525,https://coinmarketcap.com/currencies/bitcoin/
2,Litecoin,LTC,$57470296,$2.73,21069780,https://coinmarketcap.com/currencies/litecoin/
3,XRP,XRP,$48338335,$0.006183,7817889792,https://coinmarketcap.com/currencies/ripple/
4,Namecoin,NMC,$3845498,$0.586401,6557793,https://coinmarketcap.com/currencies/namecoin/
5,Peercoin,PPC,$3767601,$0.186140,20240704,https://coinmarketcap.com/currencies/peercoin/
6,Feathercoin,FTC,$2074464,$0.133826,15501200,https://coinmarketcap.com/currencies/feathercoin/
7,Novacoin,NVC,$1398183,$3.60,388787,https://coinmarketcap.com/currencies/novacoin/
8,Primecoin,XPM,$1015901,$0.510971,1988179,https://coinmarketcap.com/currencies/primecoin/
9,Terracoin,TRC,$602556,$0.163024,3696110,https://coinmarketcap.com/currencies/terracoin/
10,Bullion,CBX,$255980,$0.340648,751449,https://coinmarketcap.com/currencies/bullion/
11,Devcoin,DVC,$242525,$0.000046,5245969920,https://coinmarketcap.com/currencies/devcoin/
12,Infinitecoin,IFC,$231032,$0.000003,76503580672,https://coinmarketcap.com/currencies/infinitecoin/
13,Freicoin,FRC,$174528,$0.006691,26082816,https://coinmarketcap.com/currencies/freicoin/
14,Digitalcoin,DGC,$169894,$0.020530,8275369,https://coinmarketcap.com/currencies/digitalcoin/
15,Memecoin,MEM,$143213,$0.004261,33606952,https://coinmarketcap.com/currencies/memecoin/
16,Ixcoin,IXC,$106166,$0.006935,15309554,https://coinmarketcap.com/currencies/ixcoin/
17,GoldCoin,GLC,$103551,$0.003903,26532004,https://coinmarketcap.com/currencies/goldcoin/
18,Megacoin,MEC,$102277,$0.005664,18055750,https://coinmarketcap.com/currencies/megacoin/
19,WorldCoin,WDC,$86001,$0.004449,19329968,https://coinmarketcap.com/currencies/worldcoin/
20,Mincoin,MNC,$71431,$0.054747,1304743,https://coinmarketcap.com/currencies/mincoin/
21,Anoncoin,ANC,$70708,$0.162213,435895,https://coinmarketcap.com/currencies/anoncoin/
22,Quark,QRK,$53276,$0.000268,199048192,https://coinmarketcap.com/currencies/quark/
23,CHNCoin,CNC,$44773,$0.008516,5257434,https://coinmarketcap.com/currencies/chncoin/
24,BBQCoin,BQC,$43334,$0.001813,23905482,https://coinmarketcap.com/currencies/bbqcoin/
25,Fastcoin,FST,$42759,$0.001814,23572046,https://coinmarketcap.com/currencies/fastcoin/
26,Yacoin,YAC,$41804,$0.006326,6607926,https://coinmarketcap.com/currencies/yacoin/
27,XenCoin,XNC,$31377,$0.000172,181953888,https://coinmarketcap.com/currencies/xencoin/
28,Phoenixcoin,PXC,$20763,$0.005978,3472950,https://coinmarketcap.com/currencies/phoenixcoin/
29,Franko,FRK,$18029,$0.334548,53890,https://coinmarketcap.com/currencies/franko/
30,AlphaCoin,ALF,$16028,$0.001144,14015300,https://coinmarketcap.com/currencies/alphacoin/
31,EZCoin,EZC,$11747,$0.001420,8274499,https://coinmarketcap.com/currencies/ezcoin/
32,Luckycoin,LKY,$10288,$0.001600,6430832,https://coinmarketcap.com/currencies/luckycoin/
33,Bytecoin,BTE,$8770,$0.009322,940850,https://coinmarketcap.com/currencies/bytecoin-bte/
34,Doubloons,DBL,$7550,$0.011486,657367,https://coinmarketcap.com/currencies/doubloons/
35,Argentum,ARG,$6833,$0.017479,390924,https://coinmarketcap.com/currencies/argentum/
36,Krugercoin,KGC,$5887,$0.000449,13114002,https://coinmarketcap.com/currencies/krugercoin/
37,GlobalCoin,GLC,$5470,$0.000353,15504200,https://coinmarketcap.com/currencies/globalcoin/
38,BitBar,BTB,$5187,$0.925833,5603,https://coinmarketcap.com/currencies/bitbar/
39,CasinoCoin,CSC,$3805,$0.001515,2512180,https://coinmarketcap.com/currencies/casinocoin/
40,Emerald Crypto,EMD,$3503,$0.001694,2068705,https://coinmarketcap.com/currencies/emerald/
41,Spots,SPT,$3403,$0.003164,1075256,https://coinmarketcap.com/currencies/spots/
42,StableCoin,SBC,$3170,$0.000627,5058905,https://coinmarketcap.com/currencies/stablecoin/
43,CraftCoin,CRC,$2723,$0.024334,111892,https://coinmarketcap.com/currencies/craftcoin/
44,Nibble,NBL,$2716,$0.002750,987754,https://coinmarketcap.com/currencies/nibble/
45,Hypercoin,HYC,$2502,$0.004876,513075,https://coinmarketcap.com/currencies/hypercoin/
46,GIL,GIL,$2498,$0.000791,3158801,https://coinmarketcap.com/currencies/gil/
47,Elacoin,ELC,$1094,$0.048303,22641,https://coinmarketcap.com/currencies/elacoin/
