1,Bitcoin,BTC,$9020855586,$570.47,15812928,https://coinmarketcap.com/currencies/bitcoin/
2,Ethereum,ETH,$928982349,$11.19,82983675,https://coinmarketcap.com/currencies/ethereum/
3,XRP,XRP,$213138576,$0.005994,35558046921,https://coinmarketcap.com/currencies/ripple/
4,Litecoin,LTC,$171973485,$3.65,47113329,https://coinmarketcap.com/currencies/litecoin/
5,Steem,STEEM,$167525099,$1.47,114070799,https://coinmarketcap.com/currencies/steem/
6,Ethereum Classic,ETC,$159903885,$1.93,82963416,https://coinmarketcap.com/currencies/ethereum-classic/
7,Dash,DASH,$96545089,$14.48,6666581,https://coinmarketcap.com/currencies/dash/
8,NEM,XEM,$58439681,$0.006493,8999999999,https://coinmarketcap.com/currencies/nem/
9,MaidSafeCoin,MAID,$48947096,$0.108158,452552412,https://coinmarketcap.com/currencies/maidsafecoin/
10,Nxt,NXT,$29448466,$0.029478,998999994,https://coinmarketcap.com/currencies/nxt/
11,Dogecoin,DOGE,$25850727,$0.000245,105598757436,https://coinmarketcap.com/currencies/dogecoin/
12,Monero,XMR,$25372394,$2.01,12654300,https://coinmarketcap.com/currencies/monero/
13,Lisk,LSK,$23917367,$0.239174,100000000,https://coinmarketcap.com/currencies/lisk/
14,DigixDAO,DGD,$19939791,$9.97,2000000,https://coinmarketcap.com/currencies/digixdao/
15,HyperSpace,AMP,$19240295,$0.104114,184800000,https://coinmarketcap.com/currencies/synereo/
16,Factom,FCT,$19084512,$2.18,8753219,https://coinmarketcap.com/currencies/factom/
17,Emercoin,EMC,$18032037,$0.470897,38292959,https://coinmarketcap.com/currencies/emercoin/
18,Waves,WAVES,$17342952,$0.173430,100000000,https://coinmarketcap.com/currencies/waves/
19,BitShares,BTS,$12796222,$0.004979,2570270000,https://coinmarketcap.com/currencies/bitshares/
20,Stellar,XLM,$11335700,$0.002005,5653103727,https://coinmarketcap.com/currencies/stellar/
21,Bytecoin,BCN,$10563687,$0.000058,181128994788,https://coinmarketcap.com/currencies/bytecoin-bcn/
22,Siacoin,SC,$8775023,$0.000506,17357679372,https://coinmarketcap.com/currencies/siacoin/
23,Peercoin,PPC,$8243653,$0.352059,23415561,https://coinmarketcap.com/currencies/peercoin/
24,Counterparty,XCP,$8105362,$3.09,2624790,https://coinmarketcap.com/currencies/counterparty/
25,Tether,USDT,$6951585,$0.999999,6951591,https://coinmarketcap.com/currencies/tether/
26,Storjcoin X,SJCX,$5822350,$0.117580,49518143,https://coinmarketcap.com/currencies/storjcoin-x/
