1,Bitcoin,BTC,$1144602625,$99.76,11474025,https://coinmarketcap.com/currencies/bitcoin/
2,Litecoin,LTC,$59091798,$2.98,19844180,https://coinmarketcap.com/currencies/litecoin/
3,Namecoin,NMC,$3755532,$0.613499,6121493,https://coinmarketcap.com/currencies/namecoin/
4,Peercoin,PPC,$2721122,$0.137664,19766366,https://coinmarketcap.com/currencies/peercoin/
5,Novacoin,NVC,$1976020,$6.01,328773,https://coinmarketcap.com/currencies/novacoin/
6,Feathercoin,FTC,$1013854,$0.087806,11546500,https://coinmarketcap.com/currencies/feathercoin/
7,Primecoin,XPM,$904374,$0.723231,1250464,https://coinmarketcap.com/currencies/primecoin/
8,Terracoin,TRC,$461231,$0.131747,3500890,https://coinmarketcap.com/currencies/terracoin/
9,Devcoin,DVC,$267290,$0.000054,4961920000,https://coinmarketcap.com/currencies/devcoin/
10,Freicoin,FRC,$208635,$0.009078,22983058,https://coinmarketcap.com/currencies/freicoin/
11,Digitalcoin,DGC,$177525,$0.029928,5931793,https://coinmarketcap.com/currencies/digitalcoin/
12,Megacoin,MEC,$153304,$0.009974,15371000,https://coinmarketcap.com/currencies/megacoin/
13,WorldCoin,WDC,$108739,$0.007982,13622232,https://coinmarketcap.com/currencies/worldcoin/
14,Phoenixcoin,PXC,$94141,$0.027148,3467750,https://coinmarketcap.com/currencies/phoenixcoin/
15,Yacoin,YAC,$84116,$0.017258,4874093,https://coinmarketcap.com/currencies/yacoin/
16,Fastcoin,FST,$72307,$0.005187,13939168,https://coinmarketcap.com/currencies/fastcoin/
17,BBQCoin,BQC,$64772,$0.003013,21500016,https://coinmarketcap.com/currencies/bbqcoin/
18,Ixcoin,IXC,$56789,$0.003946,14390258,https://coinmarketcap.com/currencies/ixcoin/
19,Infinitecoin,IFC,$48077,$7.7e-07,62102962176,https://coinmarketcap.com/currencies/infinitecoin/
20,Franko,FRK,$46266,$1.05,44170,https://coinmarketcap.com/currencies/franko/
21,CHNCoin,CNC,$30935,$0.005886,5256114,https://coinmarketcap.com/currencies/chncoin/
22,Mincoin,MNC,$30404,$0.024941,1219057,https://coinmarketcap.com/currencies/mincoin/
23,Anoncoin,ANC,$28931,$0.088663,326308,https://coinmarketcap.com/currencies/anoncoin/
24,Luckycoin,LKY,$26812,$0.004669,5743112,https://coinmarketcap.com/currencies/luckycoin/
25,GoldCoin,GLC,$22716,$0.000961,23637450,https://coinmarketcap.com/currencies/goldcoin/
26,Bottlecaps,CAP,$22550,$0.045100,500001,https://coinmarketcap.com/currencies/bottlecaps/
27,BitBar,BTB,$18330,$3.99,4594,https://coinmarketcap.com/currencies/bitbar/
28,Bytecoin,BTE,$17953,$0.019452,922900,https://coinmarketcap.com/currencies/bytecoin-bte/
29,Argentum,ARG,$17088,$0.043894,389296,https://coinmarketcap.com/currencies/argentum/
30,Krugercoin,KGC,$15659,$0.002176,7197298,https://coinmarketcap.com/currencies/krugercoin/
31,Bitgem,BTG,$14591,$0.798058,18283,https://coinmarketcap.com/currencies/bitgem/
32,AlphaCoin,ALF,$14508,$0.001631,8895150,https://coinmarketcap.com/currencies/alphacoin/
33,CraftCoin,CRC,$11551,$0.123920,93212,https://coinmarketcap.com/currencies/craftcoin/
34,XenCoin,XNC,$8026,$0.000054,149882048,https://coinmarketcap.com/currencies/xencoin/
35,StableCoin,SBC,$5647,$0.001497,3771330,https://coinmarketcap.com/currencies/stablecoin/
36,CasinoCoin,CSC,$5639,$0.004191,1345550,https://coinmarketcap.com/currencies/casinocoin/
37,Memecoin,MEM,$5186,$0.000240,21583550,https://coinmarketcap.com/currencies/memecoin/
38,Noirbits,NRB,$5093,$0.008761,581320,https://coinmarketcap.com/currencies/noirbits/
39,Elacoin,ELC,$4487,$0.199502,22490,https://coinmarketcap.com/currencies/elacoin/
40,Nibble,NBL,$2854,$0.003043,937954,https://coinmarketcap.com/currencies/nibble/
41,Hypercoin,HYC,$2816,$0.005498,512150,https://coinmarketcap.com/currencies/hypercoin/
42,Doubloons,DBL,$2718,$0.006140,442745,https://coinmarketcap.com/currencies/doubloons/
43,NanoToken,NAN,$2688,$0.003881,692747,https://coinmarketcap.com/currencies/nanotoken/
44,Spots,SPT,$2089,$0.009975,209475,https://coinmarketcap.com/currencies/spots/
45,Junkcoin,JKC,$1764,$0.000267,6605450,https://coinmarketcap.com/currencies/junkcoin/
46,EZCoin,EZC,$1445,$0.000264,5469171,https://coinmarketcap.com/currencies/ezcoin/
47,Lebowskis,LBW,$911,$0.004389,207550,https://coinmarketcap.com/currencies/lebowskis/
